//0																					
//Oxygen,  1.10
//Nitrate, 1, 1, 0, 0
//Nitrate, 58, 1, -1, 0
//Nitrate, 137, 1, -2, 0
//Nitrate, 147, 1, 0.6, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		401.07	0	9.1448	0	34.083	0	26.297	0	178.42	0	61.77	0	20.08	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		380.9	0	9.6503	0	34.1025	0	26.23	0	190.30	0	66.63	0	17.29	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		361.31	0	10.3612	0	34.1291	0	26.132	0	202.95	0	72.19	0	14.94	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		351.37	0	10.6017	0	34.1469	0	26.105	0	207.46	0	74.19	0	14.87	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		341.47	0	10.8136	0	34.1638	0	26.082	0	210.21	0	75.52	0	14.48	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		331.57	0	11.1636	0	34.2003	0	26.05	0	213.51	0	77.31	0	13.03	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		320.68	0	11.3882	0	34.2173	0	26.024	0	215.27	0	78.33	0	12.11	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		311.19	0	11.7257	0	34.2508	0	25.99	0	216.15	0	79.23	0	11.95	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		301.28	0	12.049	0	34.2738	0	25.949	0	217.91	0	80.43	0	10.47	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		290.82	0	12.2894	0	34.2972	0	25.923	0	219.12	0	81.30	0	10.01	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		281.66	0	12.4883	0	34.3083	0	25.894	0	219.56	0	81.81	0	9.95	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		270.96	0	12.8516	0	34.3263	0	25.839	0	218.35	0	81.99	0	9.05	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		261.21	0	13.114	0	34.3455	0	25.803	0	217.36	0	82.07	0	8.83	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		251.54	0	13.3605	0	34.3553	0	25.762	0	217.03	0	82.37	0	8.58	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		241.43	0	13.7964	0	34.3741	0	25.689	0	214.17	0	82.02	0	7.83	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		231.66	0	14.1049	0	34.3965	0	25.645	0	211.09	0	81.37	0	7.48	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		221.61	0	14.3929	0	34.4152	0	25.6	0	208.23	0	80.74	0	7.51	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		211.6	0	14.7836	0	34.4426	0	25.54	0	203.72	0	79.63	0	6.78	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		201.44	0	15.5861	0	34.5274	0	25.437	0	200.09	0	79.52	0	5.62	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		191.13	0	16.8899	0	34.6848	0	25.273	0	198.44	0	80.98	0	4.13	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		181.54	0	17.531	0	34.7922	0	25.213	0	200.42	0	82.86	0	3.61	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		170.67	0	18.6899	0	34.9141	0	25.032	0	200.53	0	84.81	0	2.41	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		161.12	0	19.5396	0	35.0268	0	24.911	0	200.97	0	86.41	0	1.67	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		151.25	0	20.0876	0	35.1209	0	24.848	0	208.78	0	90.73	0	1.21	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		141.63	0	20.4329	0	35.1671	0	24.796	0	212.08	0	92.77	0	0.82	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		131.57	0	21.0243	0	35.2039	0	24.668	0	211.42	0	93.51	0	0.66	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		121.55	0	21.4734	0	35.2213	0	24.559	0	213.40	0	95.16	0	-0.13	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		111.48	0	22.2799	0	35.25	0	24.357	0	215.27	0	97.40	0	0.06	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		101.23	0	22.9916	0	35.2712	0	24.17	0	218.35	0	100.05	0	0.09	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		96.24	0	23.1658	0	35.2859	0	24.132	0	220.11	0	101.18	0	0.21	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		91.52	0	23.9189	0	35.3247	0	23.941	0	218.02	0	101.56	0	-0.89	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		86.95	0	24.5826	0	35.398	0	23.802	0	215.60	0	101.63	0	-0.30	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		81.43	0	24.6901	0	35.4033	0	23.774	0	214.94	0	101.51	0	0.90	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		76.56	0	24.704	0	35.4047	0	23.771	0	215.38	0	101.74	0	0.51	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		71.56	0	24.7115	0	35.4034	0	23.767	0	215.71	0	101.91	0	0.07	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		66.37	0	24.726	0	35.4052	0	23.765	0	215.93	0	102.04	0	0.57	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		61.4	0	24.7406	0	35.3955	0	23.752	0	216.26	0	102.22	0	0.38	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		56.32	0	24.7238	0	35.3619	0	23.728	0	216.59	0	102.32	0	0.34	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		51.35	0	24.7213	0	35.3359	0	23.706	0	216.59	0	102.30	0	0.17	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		46.76	0	24.7216	0	35.3311	0	23.702	0	216.92	0	102.46	0	0.10	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		41.17	0	24.7212	0	35.3331	0	23.704	0	217.14	0	102.56	0	0.04	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		36.79	0	24.7206	0	35.3325	0	23.704	0	217.14	0	102.56	0	0.41	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		31.38	0	24.7184	0	35.3306	0	23.703	0	217.36	0	102.66	0	0.21	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		26.51	0	24.7168	0	35.3307	0	23.703	0	217.58	0	102.76	0	0.49	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		21.14	0	24.7162	0	35.3305	0	23.703	0	217.69	0	102.81	0	0.27	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		16.24	0	24.7154	0	35.3307	0	23.704	0	217.69	0	102.81	0	-0.08	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		11.23	0	24.7157	0	35.3304	0	23.703	0	218.13	0	103.02	0	0.14	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46		7.67	0	24.7157	0	35.3309	0	23.704	0	218.24	0	103.07	0	0.46	0
5145Hawaii	73	C	12/4/2008	9:29	207.145	22.46															
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		997.94	0	4.0161	0	34.478	0	27.32	0	46.97	0	14.47	0	42.42	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		951.46	0	4.165	0	34.4642	0	27.292	0	44.99	0	13.91	0	42.43	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		901.58	0	4.288	0	34.4422	0	27.26	0	39.93	0	12.38	0	41.94	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		850.98	0	4.4436	0	34.4151	0	27.22	0	34.76	0	10.82	0	42.26	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		801.15	0	4.5583	0	34.3625	0	27.164	0	30.25	0	9.43	0	42.41	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		751.48	0	4.7008	0	34.3243	0	27.116	0	26.95	0	8.43	0	42.07	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		701.53	0	4.8537	0	34.2607	0	27.045	0	25.30	0	7.94	0	42.15	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		651.21	0	5.0354	0	34.1597	0	26.941	0	35.64	0	11.23	0	40.79	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		600.76	0	5.3855	0	34.0769	0	26.829	0	61.27	0	19.46	0	37.86	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		551.2	0	6.1151	0	34.0379	0	26.703	0	91.96	0	29.70	0	33.94	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		498.58	0	7.0793	0	34.0328	0	26.567	0	123.53	0	40.80	0	29.00	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		451.48	0	8.0894	0	34.053	0	26.436	0	148.50	0	50.20	0	24.77	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		401.26	0	9.2419	0	34.0814	0	26.28	0	179.52	0	62.29	0	19.74	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		381.44	0	9.7366	0	34.0992	0	26.213	0	193.16	0	67.76	0	17.40	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		361.42	0	10.2493	0	34.1201	0	26.144	0	201.19	0	71.39	0	15.67	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		351.38	0	10.4834	0	34.1375	0	26.118	0	206.03	0	73.48	0	14.85	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		341.4	0	10.6364	0	34.1487	0	26.101	0	207.24	0	74.17	0	13.92	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		331.22	0	10.922	0	34.1687	0	26.067	0	210.43	0	75.78	0	13.99	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		321.64	0	11.2508	0	34.1966	0	26.031	0	212.41	0	77.05	0	12.92	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		311.35	0	11.5299	0	34.2314	0	26.01	0	215.05	0	78.49	0	12.02	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		301.53	0	11.8571	0	34.2587	0	25.972	0	217.25	0	79.86	0	11.47	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		291.58	0	12.2504	0	34.3002	0	25.933	0	218.46	0	80.99	0	10.49	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		281.46	0	12.6002	0	34.3114	0	25.875	0	218.13	0	81.47	0	10.21	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		271	0	12.8817	0	34.3176	0	25.825	0	215.27	0	80.88	0	9.34	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		261.63	0	13.1093	0	34.3285	0	25.79	0	214.17	0	80.85	0	9.31	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		251.57	0	13.429	0	34.331	0	25.728	0	211.31	0	80.30	0	8.82	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		241.66	0	14.0516	0	34.379	0	25.641	0	206.58	0	79.53	0	7.89	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		231.14	0	14.7013	0	34.4521	0	25.566	0	204.38	0	79.76	0	6.79	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		221.04	0	15.5388	0	34.5321	0	25.452	0	201.41	0	79.97	0	5.67	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		211	0	16.2404	0	34.6141	0	25.363	0	201.63	0	81.21	0	4.96	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		201.22	0	16.9525	0	34.7085	0	25.279	0	201.63	0	82.39	0	3.38	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		191.49	0	17.6495	0	34.7923	0	25.184	0	202.07	0	83.73	0	3.07	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		180.77	0	18.4673	0	34.899	0	25.075	0	202.18	0	85.14	0	2.70	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		171.16	0	18.9784	0	34.9702	0	25.007	0	204.60	0	87.03	0	1.98	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		161.66	0	19.3301	0	35.0192	0	24.959	0	206.47	0	88.43	0	1.74	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		151.39	0	19.926	0	35.0943	0	24.868	0	207.35	0	89.83	0	1.31	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		141.69	0	20.5529	0	35.1678	0	24.765	0	205.70	0	90.18	0	0.80	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		131.18	0	21.0732	0	35.2097	0	24.659	0	212.08	0	93.88	0	0.82	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		121.01	0	21.4187	0	35.2329	0	24.584	0	216.26	0	96.35	0	0.17	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		111.12	0	22.4061	0	35.2803	0	24.347	0	222.31	0	100.83	0	0.09	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		101.66	0	23.1687	0	35.3096	0	24.151	0	223.96	0	102.97	0	-0.09	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		96.93	0	24.4423	0	35.4018	0	23.849	0	217.80	0	102.42	0	-0.68	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		91.82	0	24.5046	0	35.3757	0	23.807	0	215.38	0	101.38	0	0.13	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		86.15	0	24.5101	0	35.3765	0	23.806	0	215.93	0	101.65	0	0.64	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		81.26	0	24.6004	0	35.3631	0	23.767	0	215.82	0	101.75	0	0.23	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		76.65	0	24.6078	0	35.354	0	23.757	0	216.15	0	101.91	0	0.23	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		71.78	0	24.6071	0	35.3498	0	23.753	0	216.37	0	102.01	0	0.59	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		66.57	0	24.6048	0	35.3528	0	23.757	0	216.48	0	102.06	0	0.33	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		61.49	0	24.6014	0	35.3477	0	23.753	0	216.70	0	102.15	0	0.07	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		56.55	0	24.5995	0	35.3477	0	23.754	0	216.92	0	102.25	0	0.40	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		51.62	0	24.5977	0	35.3472	0	23.754	0	217.14	0	102.35	0	0.07	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		46.5	0	24.5992	0	35.3474	0	23.754	0	217.25	0	102.41	0	0.44	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		41.29	0	24.5967	0	35.3476	0	23.755	0	217.25	0	102.40	0	0.19	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		36.14	0	24.5949	0	35.3473	0	23.755	0	217.47	0	102.51	0	0.49	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		31.45	0	24.5945	0	35.3475	0	23.755	0	217.69	0	102.61	0	0.03	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		26.54	0	24.5947	0	35.3473	0	23.755	0	217.69	0	102.61	0	0.07	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		21.13	0	24.5939	0	35.3477	0	23.756	0	217.69	0	102.61	0	0.15	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		16.63	0	24.5912	0	35.3479	0	23.757	0	217.91	0	102.71	0	0.21	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		11.25	0	24.5874	0	35.3479	0	23.758	0	218.13	0	102.80	0	0.07	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566		7.59	0	24.5884	0	35.3476	0	23.757	0	218.02	0	102.75	0	0.00	0
5145Hawaii	74	C	12/9/2008	13:22	207.146	22.566															
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		998.14	0	4.0177	0	34.477	0	27.319	0	46.97	0	14.47	0	41.54	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		951.26	0	4.1795	0	34.463	0	27.29	0	42.90	0	13.27	0	42.20	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		901.65	0	4.3411	0	34.4366	0	27.25	0	37.95	0	11.78	0	42.11	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		851.33	0	4.5568	0	34.393	0	27.189	0	32.67	0	10.19	0	41.99	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		800.93	0	4.6501	0	34.3532	0	27.146	0	28.38	0	8.87	0	42.35	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		748.78	0	4.7744	0	34.2914	0	27.08	0	25.41	0	7.96	0	42.03	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		700.89	0	4.8761	0	34.239	0	27.025	0	28.60	0	8.98	0	41.19	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		651.14	0	5.0139	0	34.1565	0	26.941	0	35.31	0	11.12	0	40.32	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		601.22	0	5.3414	0	34.0823	0	26.839	0	60.17	0	19.09	0	37.94	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		551.23	0	5.9112	0	34.0438	0	26.735	0	85.91	0	27.62	0	35.24	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		500.61	0	6.8735	0	34.0309	0	26.595	0	117.48	0	38.62	0	30.51	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		451.21	0	7.9107	0	34.0464	0	26.458	0	144.65	0	48.70	0	25.34	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		400.78	0	9.4133	0	34.099	0	26.266	0	182.27	0	63.49	0	18.63	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		381.36	0	9.9507	0	34.1276	0	26.201	0	199.10	0	70.19	0	16.15	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		361.09	0	10.5105	0	34.1633	0	26.135	0	207.68	0	74.13	0	14.67	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		351.34	0	10.85	0	34.1841	0	26.093	0	213.29	0	76.70	0	13.85	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		340.96	0	11.1493	0	34.2085	0	26.06	0	215.27	0	77.92	0	13.17	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		331.16	0	11.4599	0	34.2299	0	26.021	0	216.37	0	78.85	0	12.31	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		320.72	0	11.869	0	34.26	0	25.971	0	217.14	0	79.84	0	11.16	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		311.21	0	12.038	0	34.2699	0	25.948	0	217.91	0	80.41	0	10.92	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		301.55	0	12.2936	0	34.2797	0	25.907	0	217.47	0	80.69	0	10.66	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		290.83	0	12.5616	0	34.2901	0	25.865	0	216.15	0	80.66	0	10.19	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		281.18	0	12.8239	0	34.3005	0	25.822	0	214.28	0	80.40	0	9.71	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		271.11	0	13.1418	0	34.3138	0	25.771	0	211.31	0	79.82	0	9.42	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		261.22	0	13.7516	0	34.3524	0	25.68	0	207.35	0	79.33	0	8.21	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		251.49	0	14.642	0	34.4255	0	25.556	0	203.39	0	79.27	0	6.53	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		240.97	0	15.1816	0	34.4971	0	25.5	0	203.39	0	80.17	0	5.81	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		230.69	0	15.6619	0	34.5489	0	25.438	0	202.95	0	80.79	0	5.48	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		221.45	0	16.4081	0	34.6319	0	25.34	0	201.41	0	81.40	0	4.42	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		210.92	0	17.1317	0	34.727	0	25.252	0	200.53	0	82.24	0	3.60	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		201.55	0	17.7339	0	34.8041	0	25.174	0	200.31	0	83.14	0	3.27	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		191.74	0	18.5368	0	34.9171	0	25.073	0	200.97	0	84.75	0	1.92	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		180.42	0	19.2138	0	34.997	0	24.97	0	199.65	0	85.31	0	2.46	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		170.95	0	19.7182	0	35.0552	0	24.889	0	200.53	0	86.52	0	2.19	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		161.24	0	20.1224	0	35.0983	0	24.82	0	199.21	0	86.62	0	2.42	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		151.11	0	20.5287	0	35.1564	0	24.761	0	201.41	0	88.26	0	1.91	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		141.26	0	21.0639	0	35.2163	0	24.668	0	204.60	0	90.56	0	1.17	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		129.61	0	21.7433	0	35.2721	0	24.527	0	208.45	0	93.43	0	0.45	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		121.45	0	22.2035	0	35.262	0	24.389	0	212.85	0	96.18	0	-0.08	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		111.32	0	22.8216	0	35.2651	0	24.214	0	215.93	0	98.65	0	-0.39	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		101.65	0	24.4471	0	35.3228	0	23.779	0	214.28	0	100.73	0	0.12	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		96.71	0	24.4498	0	35.3236	0	23.779	0	214.94	0	101.05	0	1.07	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		91.48	0	24.4539	0	35.3238	0	23.778	0	215.27	0	101.21	0	0.95	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		86.17	0	24.4527	0	35.3237	0	23.778	0	215.49	0	101.31	0	0.55	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		81.47	0	24.4663	0	35.3243	0	23.775	0	215.71	0	101.44	0	0.58	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		76.56	0	24.4644	0	35.3252	0	23.776	0	215.71	0	101.44	0	0.08	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		71.71	0	24.4567	0	35.3247	0	23.778	0	216.15	0	101.63	0	0.51	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		66.3	0	24.4597	0	35.3243	0	23.777	0	216.37	0	101.74	0	0.38	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		61.59	0	24.4632	0	35.3244	0	23.776	0	216.48	0	101.79	0	0.76	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		55.92	0	24.4617	0	35.3241	0	23.776	0	216.48	0	101.79	0	0.69	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		51.3	0	24.4594	0	35.3248	0	23.777	0	216.70	0	101.89	0	0.78	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		46.17	0	24.4578	0	35.3252	0	23.778	0	216.70	0	101.89	0	-0.17	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		40.95	0	24.4564	0	35.3248	0	23.778	0	217.03	0	102.04	0	0.48	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		36.09	0	24.4554	0	35.3249	0	23.779	0	217.03	0	102.04	0	0.64	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		31.23	0	24.4558	0	35.3248	0	23.778	0	217.25	0	102.14	0	0.08	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		26.44	0	24.456	0	35.3249	0	23.778	0	217.25	0	102.14	0	-0.20	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		21.28	0	24.4554	0	35.3248	0	23.779	0	217.47	0	102.25	0	-0.02	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		16.4	0	24.4555	0	35.3244	0	23.778	0	217.58	0	102.30	0	0.35	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		11.13	0	24.4523	0	35.3253	0	23.78	0	217.80	0	102.40	0	0.23	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715		7.35	0	24.4522	0	35.3249	0	23.78	0	218.02	0	102.50	0	-0.02	0
5145Hawaii	75	C	12/14/2008	17:11	207.109	22.715															
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		998.81	0	3.9799	0	34.4797	0	27.326	0	47.85	0	14.73	0	41.71	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		950.85	0	4.1657	0	34.466	0	27.294	0	42.68	0	13.19	0	42.12	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		901.55	0	4.2945	0	34.448	0	27.264	0	38.83	0	12.04	0	42.74	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		851.06	0	4.4228	0	34.422	0	27.228	0	35.53	0	11.05	0	42.33	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		801.01	0	4.5607	0	34.3786	0	27.177	0	30.69	0	9.57	0	42.88	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		750.95	0	4.7065	0	34.318	0	27.11	0	25.96	0	8.12	0	42.19	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		701.48	0	4.8384	0	34.2577	0	27.045	0	27.50	0	8.63	0	41.64	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		651.53	0	5.015	0	34.1755	0	26.956	0	33.99	0	10.71	0	40.45	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		600.82	0	5.3489	0	34.0869	0	26.842	0	57.42	0	18.22	0	37.93	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		551.2	0	6.0326	0	34.0364	0	26.713	0	90.97	0	29.32	0	34.30	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		501.15	0	6.8038	0	34.0353	0	26.608	0	113.96	0	37.40	0	30.72	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		450.66	0	8.3146	0	34.054	0	26.403	0	151.25	0	51.39	0	23.31	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		400.85	0	9.5348	0	34.1024	0	26.249	0	189.75	0	66.27	0	18.51	0
5145Hawaii	76	C	12/19/2008	21:19	207.086	22.871		381.56	0	9.9724	0	34.1223	0	26.193	0	199.43	0	70.34	0	16.74	0
